Tiempo inversion[s]   Memoria[bytes]    Tamaño 
22.23472129998845   800000000   10000 
0.053205200005322695   8   1 
0.0003383000148460269   392   7 
0.0003691999881993979   800   10 
0.0004318999999668449   3200   20 
0.0008042000117711723   20000   50 
0.0006715999916195869   39200   70 
0.00079420002293773   57800   85 
0.0011596000113058835   80000   100 
0.0020828999986406416   180000   150 
0.0017487999866716564   320000   200 
0.0026697000139392912   500000   250 
0.0029297000146470964   720000   300 
0.004892800003290176   1280000   400 
0.008246099983807653   2000000   500 
0.02412190000177361   4500000   750 
0.027563399984501302   5120000   800 
0.040378799982136115   7220000   950 
0.03893159999279305   8000000   1000 
0.07188730000052601   12500000   1250 
0.10688649999792688   15680000   1400 
0.14245739998295903   18000000   1500 
0.1768314999935683   21780000   1650 
0.24298700000508688   27380000   1850 
0.2814395000168588   30420000   1950 
0.2539382000104524   32000000   2000 
0.39175280000199564   46080000   2400 
0.9922199999855366   87120000   3300 
2.3645746000111103   169280000   4600 
3.0828750999935437   200000000   5000 
10.017151400010334   450000000   7500 
22.277608100004727   800000000   10000 
0.0424007999827154   8   1 
0.00033049998455680907   392   7 
0.00021170001127757132   800   10 
0.0005680999893229455   3200   20 
0.00032660001306794584   20000   50 
0.00048589997459203005   39200   70 
0.0005453000194393098   57800   85 
0.0007379000016953796   80000   100 
0.0008134999952744693   180000   150 
0.001250200002687052   320000   200 
0.001711999997496605   500000   250 
0.0029810999985784292   720000   300 
0.039910899999085814   1280000   400 
0.005619400006253272   2000000   500 
0.015329799993196502   4500000   750 
0.02112180000403896   5120000   800 
0.03338950002216734   7220000   950 
0.028428099991288036   8000000   1000 
0.05676189999212511   12500000   1250 
0.07845450000604615   15680000   1400 
0.14868729998124763   18000000   1500 
0.13663150000502355   21780000   1650 
0.23821669997414574   27380000   1850 
0.2310810000053607   30420000   1950 
0.23025170000619255   32000000   2000 
0.38138659999822266   46080000   2400 
0.9371384000114631   87120000   3300 
2.320591700001387   169280000   4600 
2.961339399975259   200000000   5000 
9.258729699999094   450000000   7500 
21.218317100021522   800000000   10000 
0.043148199998540804   8   1 
0.0003113000129815191   392   7 
0.0002373000024817884   800   10 
0.0002874000056181103   3200   20 
0.0004096999764442444   20000   50 
0.0005347999976947904   39200   70 
0.0007046000100672245   57800   85 
0.0006348000024445355   80000   100 
0.0009305000130552799   180000   150 
0.0013330999936442822   320000   200 
0.0018502000020816922   500000   250 
0.0030046000028960407   720000   300 
0.005315800022799522   1280000   400 
0.00960520000080578   2000000   500 
0.01997059999848716   4500000   750 
0.0154517000191845   5120000   800 
0.0336550000065472   7220000   950 
0.035886500001652166   8000000   1000 
0.0548232999863103   12500000   1250 
0.06875219999346882   15680000   1400 
0.10171459999401122   18000000   1500 
0.11982900000293739   21780000   1650 
0.21718320000218228   27380000   1850 
0.27409930000430904   30420000   1950 
0.23499950001132675   32000000   2000 
0.3793450999946799   46080000   2400 
0.905254600016633   87120000   3300 
2.2844348000071477   169280000   4600 
2.928270100004738   200000000   5000 
9.364513899985468   450000000   7500 
21.96285889999126   800000000   10000 
0.05376710000564344   8   1 
0.00027469999622553587   392   7 
0.00036380000528879464   800   10 
0.0003816999960690737   3200   20 
0.001126599992858246   20000   50 
0.00194240000564605   39200   70 
0.000891500007128343   57800   85 
0.001004199992166832   80000   100 
0.001337599998805672   180000   150 
0.0016429999959655106   320000   200 
0.005098599998746067   500000   250 
0.0048528999905101955   720000   300 
0.005735499988077208   1280000   400 
0.010947100003249943   2000000   500 
0.02604210001300089   4500000   750 
0.02635350002674386   5120000   800 
0.04405409999890253   7220000   950 
0.041602499986765906   8000000   1000 
0.1112122000195086   12500000   1250 
0.09530750001431443   15680000   1400 
0.11438079999061301   18000000   1500 
0.19522190000861883   21780000   1650 
0.2076119999983348   27380000   1850 
0.23850850001326762   30420000   1950 
0.2414375999942422   32000000   2000 
0.38181549997534603   46080000   2400 
1.1384471000055782   87120000   3300 
2.584847499994794   169280000   4600 
3.307805599994026   200000000   5000 
9.577154099999461   450000000   7500 
21.69527709999238   800000000   10000 
0.0572284999943804   8   1 
0.00031400000443682075   392   7 
0.0002342999796383083   800   10 
0.00028119998751208186   3200   20 
0.0004152999899815768   20000   50 
0.0005298999894876033   39200   70 
0.0006050000083632767   57800   85 
0.0006905000191181898   80000   100 
0.0009043999889399856   180000   150 
0.0013432000123430043   320000   200 
0.0017409000138286501   500000   250 
0.0030441000126302242   720000   300 
0.0049193000013474375   1280000   400 
0.007472299999790266   2000000   500 
0.023266100004548207   4500000   750 
0.015655199997127056   5120000   800 
0.033981199987465516   7220000   950 
0.03047369999694638   8000000   1000 
0.06771930001559667   12500000   1250 
0.08084650000091642   15680000   1400 
0.1357922999886796   18000000   1500 
