Tiempo inversion[s]   Memoria[bytes]    Tamaño 
6.070139999996172   400000000   5000 
19.752132699999493   900000000   7500 
43.032326699991245   1600000000   10000 
0.10091239999746904   16   1 
0.00038640000275336206   784   7 
0.00013880000915378332   1600   10 
0.00019970000721514225   6400   20 
0.0004094999749213457   40000   50 
0.0007350000087171793   78400   70 
0.0006284000119194388   115600   85 
0.000601100007770583   160000   100 
0.0009738999942783266   360000   150 
0.0015668999985791743   640000   200 
0.001972900005057454   1000000   250 
0.003003499994520098   1440000   300 
0.007535599987022579   2560000   400 
0.01405009999871254   4000000   500 
0.03966060001403093   9000000   750 
0.03724259999580681   10240000   800 
0.0525373000127729   14440000   950 
0.09340149999479763   16000000   1000 
0.13464279999607243   25000000   1250 
0.15974980001919903   31360000   1400 
0.2353803999722004   36000000   1500 
0.2968844999850262   43560000   1650 
0.3983410999935586   54760000   1850 
0.42878899999777786   60840000   1950 
0.4489222999836784   64000000   2000 
0.7981805999879725   92160000   2400 
1.882346400001552   174240000   3300 
4.510472900001332   338560000   4600 
6.013899399986258   400000000   5000 
19.43102839999483   900000000   7500 
42.34296650000033   1600000000   10000 
0.08434380000107922   16   1 
0.00021739999647252262   784   7 
0.0001503000094089657   1600   10 
0.0003620999923441559   6400   20 
0.00030029998742975295   40000   50 
0.0006712999893352389   78400   70 
0.0007334999972954392   115600   85 
0.0008020999957807362   160000   100 
0.047761900001205504   360000   150 
0.0020241999882273376   640000   200 
0.002761300012934953   1000000   250 
0.0035552000044845045   1440000   300 
0.010116699995705858   2560000   400 
0.011611699999775738   4000000   500 
0.026617399998940527   9000000   750 
0.04875389998778701   10240000   800 
0.04939060000469908   14440000   950 
0.07454319999669679   16000000   1000 
0.1274695000029169   25000000   1250 
0.1963658999884501   31360000   1400 
0.2558207999973092   36000000   1500 
0.36515110000618733   43560000   1650 
0.4673647999879904   54760000   1850 
0.5215560999931768   60840000   1950 
0.5799200999899767   64000000   2000 
0.8423000999900978   92160000   2400 
1.8976873000210617   174240000   3300 
4.777114099997561   338560000   4600 
5.868862000002991   400000000   5000 
18.537856499984628   900000000   7500 
46.345201099989936   1600000000   10000 
0.0866976999968756   16   1 
0.00019459999748505652   784   7 
0.0002373000024817884   1600   10 
0.00018489998183213174   6400   20 
0.0002967999898828566   40000   50 
0.0006543000054080039   78400   70 
0.0007266000029630959   115600   85 
0.0008433999901171774   160000   100 
0.0013069999986328185   360000   150 
0.0018042000010609627   640000   200 
0.0025713999930303544   1000000   250 
0.003958200017223135   1440000   300 
0.006988100009039044   2560000   400 
0.012780600023688748   4000000   500 
0.04068330000154674   9000000   750 
0.04686599998967722   10240000   800 
0.0719264000072144   14440000   950 
0.08771729998989031   16000000   1000 
0.1695476999739185   25000000   1250 
0.24078950000694022   31360000   1400 
0.25391729999682866   36000000   1500 
0.3550929999910295   43560000   1650 
0.5089389999920968   54760000   1850 
0.5456902000005357   60840000   1950 
0.4726747999957297   64000000   2000 
0.8069303999945987   92160000   2400 
2.058347899990622   174240000   3300 
4.7957380000152625   338560000   4600 
6.066559600003529   400000000   5000 
18.36570260001463   900000000   7500 
41.64593579998473   1600000000   10000 
0.0854791000019759   16   1 
0.00024850000045262277   784   7 
0.0002812999882735312   1600   10 
0.0004608000162988901   6400   20 
0.0006105999927967787   40000   50 
0.000727800012100488   78400   70 
0.0007728000055067241   115600   85 
0.001033000007737428   160000   100 
0.0010705000022426248   360000   150 
0.001489500020397827   640000   200 
0.001963999995496124   1000000   250 
0.0026981999981217086   1440000   300 
0.005459300009533763   2560000   400 
0.01428699999814853   4000000   500 
0.03358250000746921   9000000   750 
0.03878809997695498   10240000   800 
0.052461600018432364   14440000   950 
0.08067429999937303   16000000   1000 
0.1418067000049632   25000000   1250 
0.21640609999303706   31360000   1400 
0.2427763000014238   36000000   1500 
0.3186208999832161   43560000   1650 
0.3872939999855589   54760000   1850 
0.42122839999501593   60840000   1950 
0.47994039999321103   64000000   2000 
0.754457300005015   92160000   2400 
1.8926091000030283   174240000   3300 
5.277165499981493   338560000   4600 
6.232558699994115   400000000   5000 
19.76492329998291   900000000   7500 
44.411855599988485   1600000000   10000 
0.11965589999454096   16   1 
0.0006033999961800873   784   7 
0.00042150000808760524   1600   10 
0.00023779997718520463   6400   20 
0.0006474000110756606   40000   50 
0.0008148000051733106   78400   70 
0.0007157000072766095   115600   85 
0.001418800005922094   160000   100 
0.00133790000109002   360000   150 
0.0031368000200018287   640000   200 
0.003928899997845292   1000000   250 
0.004241100017679855   1440000   300 
0.008277399989310652   2560000   400 
0.015185800002655014   4000000   500 
0.04684400002588518   9000000   750 
0.058821900020120665   10240000   800 
0.07883319997927174   14440000   950 
0.09468030001153238   16000000   1000 
0.17107490001944825   25000000   1250 
0.1879289000062272   31360000   1400 
0.1839394999842625   36000000   1500 
0.31673519997275434   43560000   1650 
0.44240739999804646   54760000   1850 
0.7771058999933302   60840000   1950 
0.5715095000050496   64000000   2000 
1.0455144999723416   92160000   2400 
2.5134061999851838   174240000   3300 
4.4886895999952685   338560000   4600 
5.778163899987703   400000000   5000 
18.125957900017966   900000000   7500 
42.90050399999018   1600000000   10000 
0.08548420001170598   16   1 
0.00021359999664127827   784   7 
0.00013219998800195754   1600   10 
0.0002128999913111329   6400   20 
0.00033820001408457756   40000   50 
0.0005777000042144209   78400   70 
0.0006043000030331314   115600   85 
0.0006336999940685928   160000   100 
0.0013270000054035336   360000   150 
0.0022990000143181533   640000   200 
0.0027080000145360827   1000000   250 
0.003819199977442622   1440000   300 
0.007376199995633215   2560000   400 
0.008885899995220825   4000000   500 
0.029777699994156137   9000000   750 
0.04785440000705421   10240000   800 
0.07717740000225604   14440000   950 
0.10238810000009835   16000000   1000 
0.1399712999991607   25000000   1250 
0.22360279998974875   31360000   1400 
0.2334182999911718   36000000   1500 
0.2756873000180349   43560000   1650 
0.36797540000407025   54760000   1850 
0.4070034999749623   60840000   1950 
0.43602279998594895   64000000   2000 
0.7986679000023287   92160000   2400 
1.7982220000121742   174240000   3300 
4.485676500014961   338560000   4600 
5.806385399977444   400000000   5000 
19.57535050000297   900000000   7500 
43.86625280001317   1600000000   10000 
