Tiempo ensamblado [s]   Tiempo solucion [s]   Tamaño 
0.047036700000035125   0.09092009999994843   1400 
0.05295329999989917   0.09096840000006523   1500 
0.06630749999999352   0.12442630000009558   1650 
0.10232339999993201   0.19737410000016098   1850 
0.10498699999993732   0.2444061999999576   1950 
0.11230870000008508   0.2383279999999104   2000 
0.1732859000001099   0.350729900000033   2400 
0.38105700000005527   0.8914221999998517   3300 
0.7114712000000054   2.02777059999994   4600 
0.8255658999999014   2.555905100000018   5000 
1.847500699999955   7.54156050000006   7500 
3.3251192999998693   17.031133200000113   10000 
0.125214700000015   0.00024799999982860754   4 
6.43999999283551e-05   0.00017180000008920615   7 
5.469999996421393e-05   0.00018789999990076467   10 
6.150000012894452e-05   0.00018279999994774698   20 
7.350000009864743e-05   0.0002400999999281339   50 
0.00012230000015733822   0.0005610999999134947   70 
0.00013800000010633084   0.0008153999999649386   85 
0.00014779999992242665   0.000520900000083202   100 
0.00026149999985136674   0.0007613000000219472   150 
0.0005278999999518419   0.0010125999999672786   200 
0.0009499000000232627   0.0014186999999310501   250 
0.0010493999998288928   0.0018638999999893713   300 
0.003131499999881271   0.004189900000028501   400 
0.004831899999999223   0.008400100000017119   500 
0.01360290000002351   0.01808119999986957   750 
0.01836789999993016   0.022138700000141398   800 
0.03027280000014798   0.04589239999995698   950 
0.02913869999997587   0.042048499999964406   1000 
0.0416499999998905   0.0804192000000512   1250 
0.051296499999807565   0.08423950000019431   1400 
0.05567719999999099   0.09787359999995715   1500 
0.06982670000002145   0.17824100000007093   1650 
0.09405989999982012   0.21017700000015793   1850 
0.10677830000008726   0.22639239999989513   1950 
0.12021600000002763   0.23776859999998123   2000 
0.17546409999999923   0.3857888999998522   2400 
0.36495479999985037   0.9043395000001055   3300 
0.6949067999998988   1.9621693999999934   4600 
0.822525799999994   2.576162600000089   5000 
1.9822623000000021   7.648787999999968   7500 
3.3675170999999864   17.009961700000076   10000 
0.1067825999998604   0.0004011999999420368   4 
5.799999985356408e-05   0.00020360000007713097   7 
5.1100000064252526e-05   0.00045139999997445557   10 
0.0001391999999214022   0.00038800000015726255   20 
0.0001922999999806052   0.0007849999999507418   50 
0.000362799999948038   0.0007400000001780427   70 
0.0004036999998788815   0.0008749000000989327   85 
0.00037029999998594576   0.0008514999999533757   100 
0.0005486999998538522   0.0016550000000279397   150 
0.0007097000000158005   0.001616099999864673   200 
0.0008485000000746368   0.002241199999843957   250 
0.0012021000000004278   0.002754099999947357   300 
0.0039000000001578883   0.006210600000031263   400 
0.004220200000190744   0.0060982999998486775   500 
0.014031100000011065   0.0181291000001238   750 
0.015525000000025102   0.020445800000061354   800 
0.02516960000002655   0.04273619999980838   950 
0.029266799999959403   0.05555170000002363   1000 
0.04880260000004455   0.06184639999992214   1250 
0.05302879999999277   0.10872340000014447   1400 
0.05086129999995137   0.0967703999999685   1500 
0.07212219999996705   0.14844799999991665   1650 
0.1119036000000051   0.19384489999993093   1850 
0.10794160000000375   0.23894459999996798   1950 
0.10874809999995705   0.22535609999999906   2000 
0.1783880999998928   0.3506624000001466   2400 
0.3684544999998707   0.8782160000000658   3300 
0.6751246999999694   2.05033810000009   4600 
0.8032526000001781   2.635438099999874   5000 
1.8405821000001197   7.371946999999864   7500 
3.3489039000000957   16.885188900000003   10000 
0.09613020000006145   0.0005654999999933352   4 
5.790000000160944e-05   0.0003819000000930828   7 
6.579999990208307e-05   0.00041660000010779186   10 
8.019999995667604e-05   0.0003799000000981323   20 
0.00013779999994767422   0.0006897999999182503   50 
0.00040089999993142555   0.0007186999998793908   70 
0.00028100000008635106   0.0009156999999504478   85 
0.0004142000000229018   0.0008649999999761349   100 
0.0004427000001214765   0.001319599999987986   150 
0.0009305000000949804   0.001612099999874772   200 
0.001233800000136398   0.002528099999835831   250 
0.0011944999998831918   0.002750099999957456   300 
0.004133900000169888   0.00483499999995729   400 
0.004983799999990879   0.00855609999985063   500 
0.015869299999849318   0.021050199999990582   750 
0.019793299999946612   0.024879700000155935   800 
0.03136399999993955   0.041516799999953946   950 
0.02926500000012311   0.04960669999991296   1000 
0.046497700000145414   0.08537989999990714   1250 
0.05457190000015544   0.0854961000000003   1400 
0.05590310000002319   0.10412780000001476   1500 
0.07224569999993946   0.12296579999997448   1650 
0.09423089999995682   0.20974299999988943   1850 
0.1157944999999927   0.23488309999993362   1950 
0.11636459999999715   0.2162026999999398   2000 
0.18438500000002023   0.36981809999997495   2400 
0.3575530999999046   0.84833360000016   3300 
0.685546800000111   1.9955935000000409   4600 
0.7992016999999123   2.5155480999999327   5000 
1.8378975999999057   7.232932500000061   7500 
3.3890278999999737   16.919169199999942   10000 
0.11849839999990763   0.0002488000000084867   4 
6.339999981719302e-05   0.00017010000010486692   7 
5.60999999379419e-05   0.00018879999993259844   10 
8.500000012645614e-05   0.00021749999996245606   20 
9.660000000621949e-05   0.00037029999998594576   50 
0.00010529999985919858   0.00047270000004573376   70 
0.00017130000014731195   0.0006071999998766842   85 
0.00012649999985114846   0.000441900000168971   100 
0.0005423000000064349   0.0009453000000121392   150 
0.00046270000007098133   0.0008298999998714862   200 
0.0008032000000639528   0.0011856999999508844   250 
0.0008811999998670217   0.0015668000000914617   300 
0.0034100000000307773   0.0044487000000117405   400 
0.003761899999972229   0.006993300000203817   500 
0.0128121000000192   0.025443599999789512   750 
0.019340100000135863   0.03778579999993781   800 
0.031781200000068566   0.040318200000001525   950 
0.028782300000102623   0.04666130000009616   1000 
0.041718800000126066   0.08725129999993442   1250 
0.0559438999998747   0.09070300000007592   1400 
0.06294350000007398   0.10085980000008021   1500 
0.07185819999995147   0.1449952000000394   1650 
0.09378650000007838   0.20209169999998267   1850 
0.10754599999995662   0.22210070000005544   1950 
0.11181969999984176   0.2325897000000623   2000 
0.16824670000005426   0.40349960000003193   2400 
0.3818882000000485   0.8514838999999483   3300 
0.7246050999999625   2.0128855000000385   4600 
0.7824547000000166   2.622874700000011   5000 
1.8323285999999825   8.667808400000013   7500 
3.313270999999986   17.311804100000018   10000 
0.10487920000014128   0.0002934999999979482   4 
6.460000008701172e-05   0.00017219999995177204   7 
6.380000013450626e-05   0.0003128999999262305   10 
0.00015350000012404053   0.0004441999999471591   20 
0.00022290000015345868   0.0007693999998537038   50 
0.000434100000120452   0.0008316000000831991   70 
0.00037950000000819273   0.0008994999998321873   85 
0.00037229999998089625   0.0008713999998235522   100 
0.0007401000000299973   0.0011984000000211381   150 
0.0012877000001481065   0.0016114000000015949   200 
0.0016084999999748106   0.002388699999983146   250 
0.003229199999850607   0.0028945999999905325   300 
0.003976799999918512   0.004546000000118511   400 
0.005360399999972287   0.007131500000014057   500 
0.015188500000022032   0.02570719999994253   750 
0.019807099999979982   0.027792200000021694   800 
0.0318257999999787   0.03800180000007458   950 
0.027090600000065024   0.0441576000000623   1000 
0.04386559999989004   0.06087780000007115   1250 
0.046250300000110656   0.07571589999997741   1400 
0.05263270000000375   0.09312079999995149   1500 
0.07100790000004054   0.13676749999990534   1650 
0.09356389999993553   0.24758889999998246   1850 
0.10337359999994078   0.2374712000000727   1950 
0.1113001000001077   0.23879349999992883   2000 
0.16047669999989012   0.37142480000011346   2400 
0.34756540000012137   0.8793823000000884   3300 
0.6859475000001112   2.008282999999892   4600 
1.0038581999999678   2.738678400000026   5000 
1.871232799999916   7.622362900000098   7500 
3.3574737999999797   16.997065799999973   10000 
