Tiempo solve[s]    Tamaño 
0.28709149999485817   1950 
0.31213900000147987   2000 
0.5877037000027485   2400 
1.0694294999993872   3300 
2.528539200007799   4600 
2.9737219999951776   5000 
8.306959900000948   7500 
18.699422099991352   10000 
0.00034159999631810933   3 
0.00029329999233596027   7 
0.0005014000053051859   10 
0.0003003999881912023   20 
0.003790499991737306   50 
0.0016762000013841316   70 
0.002909000002546236   85 
0.0008346999966306612   100 
0.0011991000064881518   150 
0.004057800004375167   200 
0.0020056999928783625   250 
0.0032888000132516026   300 
0.006011799996485934   400 
0.07078609999734908   500 
0.029242600008728914   750 
0.029070100004901178   800 
0.05266399998799898   950 
0.04859310000028927   1000 
0.09124250001332257   1250 
0.16805799999565352   1400 
0.15337500000896398   1500 
0.18624060000001919   1650 
0.24138120000134222   1850 
0.3390804000082426   1950 
0.2990990999969654   2000 
0.46876139999949373   2400 
1.0262824999954319   3300 
2.3039580999902682   4600 
2.9098261000035563   5000 
8.79175319999922   7500 
19.190796300012153   10000 
0.0007388000085484236   3 
0.0003954999992856756   7 
0.00034559999767225236   10 
0.0003499000013107434   20 
0.00035570000181905925   50 
0.0005819000070914626   70 
0.0004929999995511025   85 
0.00039709999691694975   100 
0.0012261000083526596   150 
0.0016020999901229516   200 
0.002091699992888607   250 
0.004339399994933046   300 
0.0055644000094616786   400 
0.010473599992110394   500 
0.028941199998371303   750 
0.026365700003225356   800 
0.03970660000049975   950 
0.0468918999977177   1000 
0.12828020000597462   1250 
0.11020640000060666   1400 
0.14942680000967812   1500 
0.19333759999426547   1650 
0.23315359999833163   1850 
0.3465872999950079   1950 
0.29787219999707304   2000 
0.5641122999950312   2400 
1.062602899997728   3300 
2.4315806000086013   4600 
2.9796306999924127   5000 
8.266434200006188   7500 
19.3728764999978   10000 
0.0003041000018129125   3 
0.00016999999934341758   7 
0.00017840000509750098   10 
0.00035880001087207347   20 
0.0011535999947227538   50 
0.0004287000047042966   70 
0.0002705000079004094   85 
0.0006250000005820766   100 
0.0017541999986860901   150 
0.002210699996794574   200 
0.002095399991958402   250 
0.0019552000012481585   300 
0.005896499991649762   400 
0.011053700000047684   500 
0.022979599991231225   750 
0.027450800000224262   800 
0.04915140000230167   950 
0.046446999986073934   1000 
0.13377430000400636   1250 
0.11455019999993965   1400 
0.13851000000431668   1500 
0.17829310000524856   1650 
0.24965729999530595   1850 
0.3686773999943398   1950 
0.29602389999490697   2000 
0.5130250999936834   2400 
1.0515940000041155   3300 
2.345196800000849   4600 
2.940166100001079   5000 
8.467281000004732   7500 
18.501877200003946   10000 
0.00033880000410135835   3 
0.00034830000367946923   7 
0.0010379000013926998   10 
0.000342100000125356   20 
0.0006068999937269837   50 
0.02722249999351334   70 
0.0009677000052761286   85 
0.0012999000027775764   100 
0.03694379999069497   150 
0.0024849000037647784   200 
0.01196029999118764   250 
0.029907999996794388   300 
0.03152579999004956   400 
0.02452110000012908   500 
0.03672179998829961   750 
0.07052049999765586   800 
0.060431800011429004   950 
0.05762060001143254   1000 
0.09082670000498183   1250 
0.12411270001030061   1400 
0.14772959999390878   1500 
0.2778225000074599   1650 
0.2633745000057388   1850 
0.2891980999993393   1950 
0.3721272999973735   2000 
0.48218659999838565   2400 
1.0053578999941237   3300 
2.421028800003114   4600 
2.8632598999975016   5000 
8.695810200006235   7500 
18.889271199994255   10000 
0.0003704999980982393   3 
0.0003060000017285347   7 
0.0018817999953171238   10 
0.0009002000006148592   20 
0.0007337999995797873   50 
0.0008097999962046742   70 
0.0007645000005140901   85 
0.0007210999901872128   100 
0.0011574000091059133   150 
0.0012600000045495108   200 
0.001961899994057603   250 
0.003974599996581674   300 
0.01276329999382142   400 
0.014913600010913797   500 
0.02784809999866411   750 
0.02620310000202153   800 
0.0482447999966098   950 
0.05220530000224244   1000 
0.09449570000288077   1250 
0.13686600000073668   1400 
0.14709230000153184   1500 
0.20585520000895485   1650 
0.2844576999923447   1850 
0.2981443000026047   1950 
0.27986130000499543   2000 
0.5217995999992127   2400 
1.0767132999899331   3300 
2.348047999999835   4600 
2.900156199990306   5000 
8.406761799997184   7500 
20.53247089999786   10000 
0.0002755999885266647   3 
0.00018590000399854034   7 
0.0001539999939268455   10 
0.00029039999935775995   20 
0.000561100008781068   50 
0.000716499998816289   70 
0.0007400000031339005   85 
0.0010518999915802851   100 
0.0026246999914292246   150 
0.0013189999881433323   200 
0.0049962000048253685   250 
0.0023286000068765134   300 
0.004472599990549497   400 
0.02172090001113247   500 
0.026990200000000186   750 
0.03375870001036674   800 
0.040867700008675456   950 
0.060316200004308484   1000 
0.10197229999175761   1250 
0.11443489999510348   1400 
0.1870104999979958   1500 
0.2091288999945391   1650 
0.2620821000018623   1850 
0.2727615000039805   1950 
0.4420883000129834   2000 
0.4838273999921512   2400 
0.9993755999894347   3300 
2.3562888000014937   4600 
3.049034700001357   5000 
8.428211899998132   7500 
20.324985400002333   10000 
