Tiempo solve[s]    Tamaño 
0.03140530000382569   750 
0.03572109999367967   800 
0.06152030000521336   950 
0.07351570000173524   1000 
0.12874139999621548   1250 
0.2095802999974694   1400 
0.20303870001225732   1500 
0.2597100999992108   1650 
0.340673800004879   1850 
0.419377500002156   1950 
0.3844095000094967   2000 
0.6784035000018775   2400 
1.5950940000038827   3300 
3.519432599990978   4600 
4.485600999993039   5000 
14.194810999993933   7500 
39.52428260000306   10000 
0.0009693999891169369   3 
0.00021969999943394214   7 
0.00024339999072253704   10 
0.00038660000427626073   20 
0.0007105000113369897   50 
0.0004976999916834757   70 
0.0004594000056385994   85 
0.0015359999961219728   100 
0.0008199000003514811   150 
0.004539500005193986   200 
0.0017765999946277589   250 
0.0028340999997453764   300 
0.009747200005222112   400 
0.011670200008666143   500 
0.027345900001819246   750 
0.04552280000643805   800 
0.16673319999244995   950 
0.06810789999144617   1000 
0.1397279999946477   1250 
0.14575550000881776   1400 
0.23812700000416953   1500 
0.23427210000227205   1650 
0.34758159999910276   1850 
0.4306635999964783   1950 
0.3764145000022836   2000 
0.6352217999956338   2400 
1.451260400004685   3300 
3.5544487000006484   4600 
4.436214500005008   5000 
13.723407199999201   7500 
30.56070410000393   10000 
